order_id,user_id,order_date,payment_method,shipping_method,shipping_cost,order_status,shipping_province,shipping_city,total_amount,discount_amount,actual_amount
10112,8526,2026-05-01,微信支付,加急快递,26.98,已发货,四川,泸州,15.78,0.0,42.76
10113,922,2026-05-01,微信支付,普通快递,0.0,待发货,广东,中山,134.04,6.26,127.77999999999999
10114,7676,2026-05-01,微信支付,普通快递,0.0,已发货,四川,成都,259.16,7.27,251.89000000000001
10115,10721,2026-05-01,支付宝,普通快递,15.0,已发货,四川,成都,209.83,51.41,173.42000000000002
10116,5147,2026-05-01,货到付款,普通快递,0.0,待付款,四川,德阳,544.08,0.0,544.08
10117,3025,2026-05-01,微信支付,普通快递,8.0,已完成,陕西,延安,1918.29,248.18,1678.11
10118,8384,2026-05-01,支付宝,普通快递,0.0,退货中,北京,东城区,82.62,1.01,81.61
10119,1374,2026-05-01,微信支付,普通快递,5.0,待发货,广西,桂林,46.08,0.0,51.08
10120,11206,2026-05-01,支付宝,加急快递,19.76,待发货,安徽,芜湖,112.71,12.47,120.0
10121,6172,2026-05-01,微信支付,普通快递,5.0,待发货,广东,佛山,331.44,9.21,327.23
10122,7934,2026-05-01,花呗分期,普通快递,5.0,已完成,山东,青岛,343.04,0.0,348.04
10123,4255,2026-05-01,花呗分期,普通快递,0.0,已发货,辽宁,营口,351.09,4.02,347.07
10124,5188,2026-05-01,货到付款,普通快递,0.0,退货中,四川,泸州,214.81,0.0,214.81
10125,6921,2026-05-01,货到付款,加急快递,13.16,已完成,湖北,武汉,417.55,68.31,362.40000000000003
10126,11855,2026-05-01,微信支付,普通快递,8.0,已完成,辽宁,沈阳,348.33,11.91,344.41999999999996
10127,8422,2026-05-01,支付宝,普通快递,0.0,已取消,山西,长治,44.39,0.0,44.39
10128,11229,2026-05-01,支付宝,加急快递,16.03,已完成,浙江,绍兴,147.75,5.37,158.41
10129,11476,2026-05-01,微信支付,加急快递,29.15,待付款,广东,广州,21.33,2.09,48.39
10130,9378,2026-05-01,支付宝,加急快递,28.18,已完成,广东,惠州,70.67,0.59,98.25999999999999
10131,489,2026-05-01,微信支付,加急快递,22.26,已完成,广西,北海,34.03,1.74,54.55
10132,3263,2026-05-01,微信支付,普通快递,5.0,已发货,青海,海东,416.74,80.06,341.68
10133,9687,2026-05-01,银行卡,自提,0.0,已完成,湖北,十堰,506.75,0.0,506.75
10134,161,2026-05-01,支付宝,普通快递,12.0,已取消,福建,漳州,85.03,0.0,97.03
10135,5844,2026-05-01,支付宝,普通快递,8.0,已完成,辽宁,抚顺,70.75,0.0,78.75
10136,9196,2026-05-01,微信支付,当日达,35.89,已完成,北京,大兴区,44.08,2.57,77.4
10137,11183,2026-05-01,微信支付,普通快递,8.0,已完成,广东,惠州,175.79,11.89,171.89999999999998
10138,5309,2026-05-01,支付宝,普通快递,0.0,已完成,河南,南阳,150.77,8.64,142.13
10139,9954,2026-05-01,支付宝,当日达,25.54,待发货,浙江,嘉兴,279.87,88.2,217.21
10140,5498,2026-05-01,支付宝,加急快递,17.91,已完成,上海,静安区,13.89,3.54,28.26
10141,1731,2026-05-01,微信支付,当日达,25.79,已完成,江苏,南京,61.36,0.0,87.15
10142,5502,2026-05-01,微信支付,普通快递,10.0,待付款,河北,保定,233.16,0.0,243.16
10143,5320,2026-05-01,支付宝,普通快递,8.0,已完成,浙江,温州,221.75,18.95,210.8
10144,6309,2026-05-01,微信支付,加急快递,19.49,待付款,山东,济南,40.6,0.0,60.09
10145,11177,2026-05-01,银行卡,自提,0.0,已完成,河北,沧州,33.51,7.76,25.75
10146,7410,2026-05-01,微信支付,加急快递,26.43,待发货,广东,中山,291.47,16.76,301.14000000000004
10147,1091,2026-05-01,京东白条,普通快递,5.0,已完成,天津,河北区,16.07,4.8,16.27
10148,5195,2026-05-01,微信支付,普通快递,0.0,已发货,上海,黄浦区,127.22,24.54,102.68
10149,5490,2026-05-01,银行卡,普通快递,0.0,已完成,上海,徐汇区,45.03,0.77,44.26
10150,9919,2026-05-01,京东白条,普通快递,0.0,已完成,北京,朝阳区,85.99,26.21,59.779999999999994
10151,6222,2026-05-01,支付宝,加急快递,18.81,已完成,山西,晋城,135.3,0.0,154.11
10152,5213,2026-05-01,支付宝,普通快递,8.0,已完成,湖南,常德,164.66,0.0,172.66
10153,1632,2026-05-01,银行卡,加急快递,23.98,已完成,重庆,南岸区,41.98,3.22,62.739999999999995
10154,9366,2026-05-01,支付宝,普通快递,8.0,已退款,湖南,株洲,1306.24,0.0,1314.24
10155,9260,2026-05-01,微信支付,普通快递,5.0,已完成,浙江,绍兴,303.72,128.35,180.37000000000003
10156,2418,2026-05-01,银行卡,普通快递,5.0,已完成,广东,深圳,119.3,19.71,104.59
10157,7921,2026-04-30,支付宝,加急快递,13.9,已退款,山西,大同,748.56,50.54,711.92
10158,1017,2026-04-30,花呗分期,自提,0.0,已完成,上海,静安区,1325.25,78.11,1247.14
10159,6934,2026-04-30,微信支付,加急快递,14.17,已完成,吉林,白山,268.96,0.0,283.13
10160,6524,2026-04-30,支付宝,加急快递,17.71,已完成,广东,惠州,12.13,7.53,22.310000000000002
10161,1510,2026-04-30,花呗分期,加急快递,25.1,已完成,江西,景德镇,198.56,6.72,216.94
10162,7946,2026-04-30,支付宝,自提,0.0,待付款,福建,福州,108.98,18.94,90.04
10163,1051,2026-04-30,支付宝,加急快递,13.96,待付款,河南,新乡,158.39,21.29,151.06
10164,9763,2026-04-30,微信支付,普通快递,8.0,已完成,浙江,金华,151.74,27.05,132.69
10165,1838,2026-04-30,花呗分期,加急快递,18.6,已完成,上海,黄浦区,6.21,1.32,23.490000000000002
10166,5145,2026-04-30,京东白条,普通快递,0.0,已完成,广东,深圳,143.92,42.64,101.27999999999999
10167,10213,2026-04-30,支付宝,加急快递,21.24,已发货,宁夏,吴忠,40.85,15.83,46.260000000000005
10168,780,2026-04-30,微信支付,普通快递,0.0,已完成,北京,朝阳区,87.79,22.2,65.59
10169,9619,2026-04-30,花呗分期,加急快递,20.26,已完成,江西,宜春,74.01,0.0,94.27000000000001
10170,8959,2026-04-30,支付宝,加急快递,29.55,已退款,辽宁,大连,7.63,0.0,37.18
10171,3516,2026-04-30,微信支付,加急快递,14.78,已完成,福建,福州,638.32,0.0,653.1
10172,10759,2026-04-30,支付宝,普通快递,0.0,已完成,广东,广州,1214.08,0.0,1214.08
10173,10982,2026-04-30,微信支付,当日达,49.92,已完成,重庆,渝中区,89.53,0.0,139.45
10174,8771,2026-04-30,京东白条,当日达,28.76,已完成,四川,成都,193.27,34.51,187.52
10175,9930,2026-04-30,微信支付,普通快递,8.0,已发货,北京,丰台区,246.16,25.84,228.32
10176,1760,2026-04-30,支付宝,普通快递,5.0,已完成,吉林,通化,165.82,40.93,129.89
10177,5324,2026-04-30,微信支付,当日达,45.64,已完成,四川,成都,607.96,3.45,650.15
10178,11649,2026-04-30,银行卡,普通快递,10.0,已退款,湖北,武汉,725.18,0.0,735.18
10179,1155,2026-04-30,花呗分期,自提,0.0,已完成,河南,洛阳,81.65,0.42,81.23
10180,5017,2026-04-30,京东白条,加急快递,12.2,已取消,重庆,渝中区,145.97,14.83,143.33999999999997
10181,11557,2026-04-30,支付宝,普通快递,5.0,已发货,上海,徐汇区,634.56,7.4,632.16
10182,7029,2026-04-30,微信支付,普通快递,8.0,已取消,河南,洛阳,1437.17,460.05,985.1200000000001
10183,346,2026-04-30,银行卡,加急快递,29.81,已完成,湖北,十堰,77.17,4.22,102.76
10184,10230,2026-04-30,微信支付,加急快递,19.68,已完成,江苏,苏州,8860.54,0.0,8880.220000000001
10185,3894,2026-04-30,微信支付,普通快递,0.0,已完成,湖南,岳阳,2207.37,4.07,2203.2999999999997
10186,425,2026-04-30,银行卡,加急快递,28.42,待发货,河北,保定,8.88,0.0,37.300000000000004
10187,9972,2026-04-30,微信支付,普通快递,0.0,退货中,江苏,常州,459.37,32.17,427.2
10188,8937,2026-04-30,微信支付,普通快递,0.0,已发货,四川,南充,204.45,12.4,192.04999999999998
10189,6383,2026-04-30,花呗分期,加急快递,17.83,已完成,江苏,无锡,27.04,3.44,41.42999999999999
10190,4386,2026-04-30,支付宝,当日达,31.58,已完成,江西,宜春,176.8,2.18,206.2
10191,9096,2026-04-30,支付宝,自提,0.0,已发货,广东,广州,57.85,0.0,57.85
10192,7173,2026-04-30,银行卡,加急快递,22.68,已退款,山东,淄博,504.84,96.83,430.69
10193,2836,2026-04-30,支付宝,当日达,38.25,已取消,山东,烟台,117.57,0.0,155.82
10194,10569,2026-04-30,支付宝,自提,0.0,已取消,浙江,嘉兴,178.86,4.12,174.74
10195,6423,2026-04-30,微信支付,普通快递,5.0,待发货,湖南,常德,932.76,22.51,915.25
10196,10307,2026-04-30,京东白条,普通快递,10.0,待付款,广东,深圳,196.57,17.02,189.54999999999998
10197,1002,2026-04-30,支付宝,自提,0.0,已完成,北京,海淀区,394.85,26.77,368.08000000000004
10198,2764,2026-04-30,微信支付,普通快递,0.0,已完成,辽宁,沈阳,4.78,0.07,4.71
10199,3791,2026-04-30,支付宝,普通快递,0.0,已完成,北京,东城区,8086.97,28.78,8058.1900000000005
10200,10151,2026-04-30,微信支付,普通快递,8.0,已完成,河北,石家庄,245.32,49.64,203.68
10201,10473,2026-04-30,京东白条,普通快递,5.0,已发货,重庆,九龙坡区,88.34,18.98,74.36
10202,9254,2026-04-30,支付宝,普通快递,0.0,已完成,广东,广州,197.51,4.36,193.14999999999998
10203,6986,2026-04-30,微信支付,加急快递,13.72,已完成,福建,厦门,223.42,0.0,237.14
10204,5486,2026-04-30,花呗分期,加急快递,29.22,待发货,辽宁,沈阳,176.68,24.49,181.41
10205,1145,2026-04-30,支付宝,普通快递,15.0,待付款,江苏,南京,333.93,21.18,327.75
10206,7857,2026-04-30,微信支付,当日达,29.32,已完成,北京,通州区,37.52,0.0,66.84
10207,10028,2026-04-30,花呗分期,普通快递,8.0,已完成,福建,漳州,796.96,10.46,794.5
10208,10315,2026-04-30,微信支付,普通快递,12.0,待付款,湖南,衡阳,194.45,114.2,92.24999999999999
10209,2908,2026-04-30,微信支付,加急快递,21.16,已完成,贵州,遵义,15.04,5.21,30.99
10210,7040,2026-04-30,银行卡,普通快递,8.0,已完成,河南,开封,29.82,0.5,37.32
10211,11336,2026-04-30,支付宝,当日达,30.51,待付款,北京,大兴区,101.91,6.97,125.45
10212,10250,2026-04-30,微信支付,加急快递,22.58,已完成,广西,桂林,178.43,0.0,201.01
10213,1905,2026-04-30,货到付款,加急快递,22.08,已完成,上海,浦东新区,59.74,0.0,81.82
10214,4727,2026-04-30,银行卡,普通快递,5.0,已取消,湖南,衡阳,785.12,186.58,603.54
10215,1184,2026-04-30,支付宝,当日达,46.29,待付款,上海,杨浦区,192.75,0.0,239.04
10216,10001,2026-04-30,微信支付,加急快递,28.32,已退款,吉林,长春,447.72,81.77,394.27000000000004
10217,7275,2026-04-30,微信支付,自提,0.0,已完成,山东,济南,239.8,38.69,201.11
10218,8399,2026-04-30,微信支付,自提,0.0,已完成,浙江,绍兴,48.51,0.0,48.51
10219,1993,2026-04-30,银行卡,普通快递,8.0,已完成,湖北,襄阳,5.31,0.0,13.309999999999999
10220,8699,2026-04-30,支付宝,普通快递,0.0,已完成,上海,闵行区,38.14,0.0,38.14
10221,2716,2026-04-30,支付宝,普通快递,5.0,已发货,广东,东莞,191.02,11.33,184.69
10222,11685,2026-04-30,微信支付,普通快递,0.0,待发货,广东,广州,43.93,15.75,28.18
10223,10512,2026-04-30,支付宝,普通快递,12.0,已取消,四川,绵阳,54.38,0.0,66.38
10224,192,2026-04-30,微信支付,加急快递,29.29,已完成,上海,长宁区,237.01,0.0,266.3
10225,8079,2026-04-30,花呗分期,普通快递,8.0,已完成,江苏,苏州,1247.01,2.93,1252.08
10226,4064,2026-04-30,支付宝,普通快递,5.0,已完成,陕西,宝鸡,1424.95,1.07,1428.88
10227,8212,2026-04-30,支付宝,普通快递,5.0,待发货,河北,石家庄,26.84,5.49,26.35
10228,2130,2026-04-30,支付宝,普通快递,0.0,待付款,山东,烟台,384.76,0.42,384.34
10229,3293,2026-04-30,银行卡,加急快递,29.76,已完成,广东,东莞,508.71,0.0,538.47
10230,554,2026-04-30,支付宝,当日达,25.8,已完成,河北,石家庄,196.95,41.32,181.43
10231,4452,2026-04-30,支付宝,普通快递,5.0,已完成,上海,静安区,53.76,0.0,58.76
10232,7232,2026-04-30,微信支付,普通快递,0.0,已完成,山西,太原,254.6,27.85,226.75
10233,10421,2026-04-30,支付宝,自提,0.0,待发货,福建,福州,114.12,0.92,113.2
10234,2550,2026-04-30,银行卡,加急快递,25.87,已完成,黑龙江,牡丹江,61.85,0.0,87.72
10235,10552,2026-04-30,支付宝,普通快递,0.0,待付款,广东,深圳,129.67,1.16,128.51
10236,9643,2026-04-30,支付宝,加急快递,23.6,已完成,江苏,徐州,2110.19,0.0,2133.79
10237,7767,2026-04-30,支付宝,普通快递,0.0,已完成,北京,通州区,378.84,0.0,378.84
10238,10336,2026-04-30,支付宝,自提,0.0,已发货,浙江,湖州,2110.13,332.3,1777.8300000000002
10239,3930,2026-04-30,银行卡,普通快递,5.0,待付款,上海,静安区,13.2,0.0,18.2
10240,11317,2026-04-30,微信支付,普通快递,15.0,已完成,浙江,嘉兴,60.36,0.15,75.21000000000001
10241,2164,2026-04-30,银行卡,普通快递,5.0,已完成,河北,保定,3472.97,0.0,3477.97
10242,6941,2026-04-30,微信支付,普通快递,0.0,已完成,重庆,沙坪坝区,1838.81,0.0,1838.81
10243,5617,2026-04-30,支付宝,加急快递,16.2,已完成,福建,漳州,914.37,0.0,930.57
10244,8994,2026-04-30,微信支付,自提,0.0,待发货,北京,西城区,16.14,0.0,16.14
10245,4208,2026-04-30,支付宝,自提,0.0,已完成,北京,海淀区,757.03,0.0,757.03
10246,11040,2026-04-30,花呗分期,加急快递,18.98,已发货,陕西,咸阳,119.94,0.0,138.92
10247,1162,2026-04-30,支付宝,当日达,38.84,已完成,湖北,十堰,136.02,0.0,174.86
10248,7350,2026-04-30,支付宝,普通快递,0.0,已发货,上海,杨浦区,66.51,2.04,64.47
10249,895,2026-04-30,支付宝,普通快递,0.0,待付款,上海,浦东新区,624.56,236.57,387.98999999999995
10250,11673,2026-04-30,支付宝,加急快递,12.69,已完成,四川,泸州,85.68,4.76,93.61
10251,2446,2026-04-30,支付宝,普通快递,8.0,待付款,江苏,无锡,81.57,0.0,89.57
10252,9276,2026-04-30,微信支付,普通快递,0.0,已完成,山东,淄博,60.76,4.6,56.16
10253,8739,2026-04-30,花呗分期,加急快递,25.64,已完成,北京,通州区,92.42,27.91,90.15
10254,11720,2026-04-30,支付宝,加急快递,20.25,已完成,浙江,绍兴,317.29,13.55,323.99
10255,11221,2026-04-30,支付宝,普通快递,0.0,已发货,山东,烟台,82.84,18.12,64.72
10256,10464,2026-04-30,微信支付,自提,0.0,已发货,贵州,贵阳,155.84,4.37,151.47
10257,7710,2026-04-30,银行卡,普通快递,12.0,待发货,山东,淄博,51.74,0.0,63.74
10258,6274,2026-04-30,京东白条,自提,0.0,已完成,湖北,襄阳,240.01,0.0,240.01
10259,2446,2026-04-30,微信支付,普通快递,0.0,已完成,江苏,无锡,34.11,10.65,23.46
10260,7599,2026-04-30,支付宝,普通快递,8.0,已完成,江西,宜春,95.14,0.0,103.14
10261,8594,2026-04-30,微信支付,普通快递,12.0,已退款,广东,东莞,303.96,0.0,315.96
10262,11332,2026-04-30,支付宝,当日达,44.93,已退款,河北,廊坊,91.0,0.0,135.93
10263,3400,2026-04-30,支付宝,普通快递,0.0,已完成,北京,朝阳区,120.3,0.0,120.3
10264,4326,2026-04-30,货到付款,当日达,35.03,已退款,广东,惠州,141.38,0.0,176.41
10265,5408,2026-04-30,微信支付,当日达,30.74,退货中,上海,浦东新区,292.53,16.72,306.54999999999995
10266,8295,2026-04-30,支付宝,自提,0.0,已完成,广东,惠州,327.5,0.0,327.5
10267,10103,2026-04-30,微信支付,自提,0.0,已完成,江西,景德镇,682.11,0.0,682.11
10268,3116,2026-04-30,花呗分期,自提,0.0,已完成,广东,中山,106.32,14.24,92.08
10269,6493,2026-04-30,支付宝,普通快递,12.0,已完成,福建,莆田,88.93,6.13,94.80000000000001
10270,3041,2026-04-30,微信支付,加急快递,27.63,已退款,上海,杨浦区,143.55,0.56,170.62
10271,5590,2026-04-30,微信支付,当日达,42.67,已退款,浙江,嘉兴,31.15,0.9,72.92
10272,11225,2026-04-30,银行卡,加急快递,19.75,已取消,辽宁,鞍山,71.0,0.0,90.75
10273,10603,2026-04-30,花呗分期,加急快递,22.11,已完成,北京,大兴区,88.05,9.83,100.33
10274,5549,2026-04-30,支付宝,普通快递,10.0,待付款,吉林,白山,37.22,0.0,47.22
10275,4431,2026-04-30,银行卡,加急快递,14.45,已完成,吉林,辽源,393.83,44.95,363.33
10276,6544,2026-04-30,微信支付,加急快递,13.82,待付款,浙江,绍兴,530.75,0.0,544.57
10277,8790,2026-04-30,微信支付,自提,0.0,已发货,广西,北海,772.09,40.99,731.1
10278,1415,2026-04-30,微信支付,普通快递,0.0,已完成,浙江,湖州,59.95,10.1,49.85
10279,2734,2026-04-30,银行卡,加急快递,12.66,已发货,山东,烟台,37.87,4.58,45.95
10280,1453,2026-04-30,微信支付,自提,0.0,待发货,吉林,吉林,303.17,0.0,303.17
10281,228,2026-04-30,支付宝,普通快递,0.0,已完成,广东,珠海,310.02,13.5,296.52
10282,9417,2026-04-30,花呗分期,普通快递,10.0,待发货,福建,龙岩,158.29,55.89,112.39999999999999
10283,4526,2026-04-30,花呗分期,普通快递,5.0,待发货,江苏,苏州,84.73,3.18,86.55
10284,9169,2026-04-30,微信支付,加急快递,28.5,已取消,北京,海淀区,97.4,26.51,99.39
10285,5976,2026-04-30,京东白条,加急快递,24.6,已完成,北京,西城区,58.66,12.72,70.53999999999999
10286,8221,2026-04-30,支付宝,加急快递,15.45,已完成,广东,惠州,129.51,9.57,135.39
10287,5995,2026-04-30,微信支付,普通快递,0.0,已完成,上海,徐汇区,276.87,6.09,270.78000000000003
10288,5862,2026-04-30,银行卡,普通快递,10.0,已发货,安徽,安庆,295.41,87.74,217.67000000000002
10289,10649,2026-04-30,微信支付,加急快递,27.69,已取消,陕西,宝鸡,101.29,0.0,128.98000000000002
10290,7648,2026-04-30,货到付款,普通快递,0.0,已完成,福建,厦门,116.17,0.0,116.17
10291,1330,2026-04-29,京东白条,普通快递,0.0,已完成,四川,绵阳,2.74,0.0,2.74
10292,6821,2026-04-29,微信支付,加急快递,26.24,已完成,福建,福州,56.26,0.0,82.5
10293,1703,2026-04-29,支付宝,自提,0.0,已发货,河南,新乡,53.9,3.55,50.35
10294,6976,2026-04-29,支付宝,普通快递,0.0,已完成,江西,赣州,233.25,4.7,228.55
10295,7921,2026-04-29,支付宝,加急快递,25.56,待付款,山西,大同,1872.73,0.0,1898.29
10296,2339,2026-04-29,支付宝,普通快递,0.0,已完成,山东,济南,63.47,2.3,61.17
10297,1942,2026-04-29,微信支付,加急快递,16.43,待发货,上海,杨浦区,64.66,29.05,52.04
10298,2211,2026-04-29,花呗分期,普通快递,0.0,已完成,上海,闵行区,1429.14,297.1,1132.04
10299,9887,2026-04-29,支付宝,加急快递,19.23,已完成,江苏,南京,162.01,12.04,169.2
10300,1915,2026-04-29,微信支付,加急快递,22.76,已取消,上海,黄浦区,70.31,1.0,92.07000000000001
10301,9373,2026-04-29,微信支付,自提,0.0,已发货,山东,济南,763.83,0.98,762.85
10302,247,2026-04-29,支付宝,加急快递,26.69,待发货,山东,青岛,84.14,0.0,110.83
10303,9903,2026-04-29,微信支付,加急快递,25.56,已发货,江苏,扬州,58.68,4.74,79.5
10304,2936,2026-04-29,支付宝,普通快递,0.0,待付款,贵州,毕节,202.2,1.76,200.44
10305,2275,2026-04-29,微信支付,加急快递,26.66,待付款,北京,东城区,292.03,139.91,178.77999999999997
10306,7563,2026-04-29,花呗分期,加急快递,15.9,已完成,湖南,长沙,24.64,0.0,40.54
10307,10479,2026-04-29,微信支付,当日达,37.09,已发货,福建,泉州,321.45,54.98,303.55999999999995
10308,8593,2026-04-29,银行卡,加急快递,14.73,待发货,上海,浦东新区,335.11,0.0,349.84000000000003
10309,6731,2026-04-29,银行卡,自提,0.0,已完成,浙江,金华,18.59,0.0,18.59
10310,2889,2026-04-29,支付宝,加急快递,15.27,待发货,浙江,宁波,591.17,158.74,447.69999999999993
